shipping_id,order_id,shipping_date,return_date,shipping_provider,delivery_status
650,650,2023-04-15,,FedEx,Delivered
651,651,2023-12-06,,USPS,In Transit
652,652,2022-08-10,,UPS,In Transit
653,653,2022-07-24,,UPS,In Transit
654,654,2023-03-31,,FedEx,Returned
655,655,2022-08-12,2023-12-09,FedEx,Delivered
656,656,2023-08-03,,FedEx,Returned
657,657,2023-11-04,,UPS,Returned
658,658,2023-08-21,,FedEx,Returned
659,659,2022-07-11,,USPS,In Transit
660,660,2022-01-31,,USPS,Returned
661,661,2022-12-01,,FedEx,Returned
662,662,2022-07-07,2023-09-30,UPS,Delivered
663,663,2022-06-27,,USPS,In Transit
664,664,2022-06-09,,UPS,Delivered
665,665,2023-08-15,,UPS,In Transit
666,666,2023-08-05,,UPS,Delivered
667,667,2023-09-23,,FedEx,In Transit
668,668,2022-08-09,,UPS,In Transit
669,669,2023-02-27,,UPS,Returned
670,670,2022-06-26,,FedEx,Delivered
671,671,2022-04-15,,DHL,In Transit
672,672,2023-03-15,,USPS,Returned
673,673,2022-12-02,,FedEx,Delivered
674,674,2023-11-06,,USPS,In Transit
675,675,2023-08-24,,FedEx,In Transit
676,676,2022-03-20,2023-04-30,FedEx,In Transit
677,677,2023-10-19,,FedEx,Returned
678,678,2022-11-08,,USPS,Delivered
679,679,2022-08-31,,FedEx,In Transit
680,680,2023-07-22,,FedEx,In Transit
681,681,2023-07-19,,FedEx,Delivered
682,682,2022-05-29,,USPS,Delivered
683,683,2022-09-01,,DHL,Delivered
684,684,2022-06-21,,FedEx,Delivered
685,685,2022-11-30,,FedEx,In Transit
686,686,2023-11-01,,FedEx,Returned
687,687,2023-01-09,,FedEx,Delivered
688,688,2023-12-22,,FedEx,Returned
689,689,2022-09-09,,DHL,Returned
690,690,2023-08-16,,UPS,Returned
691,691,2023-07-09,,UPS,Delivered
692,692,2022-07-29,,FedEx,Returned
693,693,2022-11-25,,USPS,Returned
694,694,2023-07-25,,DHL,In Transit
695,695,2022-11-13,,DHL,Delivered
696,696,2022-10-02,,DHL,Delivered
697,697,2023-03-05,,UPS,Delivered
698,698,2022-05-07,,USPS,Delivered
699,699,2023-05-17,2023-12-21,UPS,Delivered
700,700,2023-10-24,,DHL,In Transit
701,701,2023-04-21,,UPS,Returned
702,702,2023-05-21,,UPS,In Transit
703,703,2022-08-14,,FedEx,Returned
704,704,2022-06-16,,FedEx,Delivered
705,705,2023-02-08,,FedEx,In Transit
706,706,2022-10-25,,DHL,Delivered
707,707,2022-09-12,,FedEx,Delivered
708,708,2022-01-22,,DHL,Returned
709,709,2023-08-09,,FedEx,Returned
710,710,2022-12-08,,DHL,Returned
711,711,2022-09-26,,UPS,In Transit
712,712,2022-09-18,,USPS,Returned
713,713,2023-08-16,,DHL,Delivered
714,714,2023-05-27,,UPS,Returned
715,715,2023-09-19,,FedEx,Returned
716,716,2022-05-01,,UPS,Returned
717,717,2022-07-05,,UPS,Returned
718,718,2023-04-04,,USPS,Delivered
719,719,2023-09-12,,FedEx,Returned
720,720,2023-08-21,,DHL,Delivered
721,721,2023-03-27,,DHL,In Transit
722,722,2022-01-04,2023-03-20,DHL,In Transit
723,723,2022-07-12,,FedEx,Delivered
724,724,2023-08-09,,DHL,In Transit
725,725,2022-06-29,,USPS,Returned
726,726,2023-03-28,2023-10-12,UPS,Returned
727,727,2022-03-14,,FedEx,Returned
728,728,2022-06-16,,DHL,In Transit
729,729,2022-02-27,,UPS,Delivered
730,730,2022-12-07,,UPS,In Transit
731,731,2022-09-11,,USPS,In Transit
732,732,2023-11-15,,DHL,Delivered
733,733,2023-09-04,,FedEx,Delivered
734,734,2023-04-26,,UPS,In Transit
735,735,2023-06-25,,USPS,In Transit
736,736,2023-05-26,,UPS,Delivered
737,737,2022-04-27,,USPS,Delivered
738,738,2022-08-09,,USPS,In Transit
739,739,2023-05-19,,UPS,Returned
740,740,2023-12-27,,UPS,Returned
741,741,2022-12-02,,DHL,Returned
742,742,2022-05-23,,FedEx,Delivered
743,743,2023-08-18,,USPS,Returned
744,744,2023-07-27,,USPS,Returned
745,745,2023-06-17,,UPS,Delivered
746,746,2022-09-07,,UPS,Delivered
747,747,2022-05-15,,UPS,Delivered
748,748,2022-06-03,,FedEx,Returned
749,749,2022-01-30,,UPS,Returned
750,750,2023-11-24,,USPS,Returned
751,751,2022-04-12,,USPS,Returned
752,752,2022-05-19,,USPS,Delivered
753,753,2023-01-10,,FedEx,Returned
754,754,2023-02-12,,FedEx,Delivered
755,755,2022-02-26,,FedEx,In Transit
756,756,2023-07-17,,FedEx,In Transit
757,757,2022-07-13,2023-09-21,DHL,In Transit
758,758,2022-06-28,,DHL,Returned
759,759,2022-02-09,,DHL,Delivered
760,760,2022-02-16,,UPS,In Transit
761,761,2022-09-30,,FedEx,Delivered
762,762,2023-07-23,,FedEx,Returned
763,763,2023-05-17,,DHL,Returned
764,764,2023-09-15,,DHL,In Transit
765,765,2023-12-05,,FedEx,In Transit
766,766,2023-04-23,,DHL,In Transit
767,767,2023-06-17,,UPS,Returned
768,768,2023-06-01,,UPS,Returned
769,769,2023-06-04,,UPS,In Transit
770,770,2023-08-07,,USPS,Returned
771,771,2023-03-26,,USPS,Returned
772,772,2022-12-25,,FedEx,In Transit
773,773,2023-12-03,,USPS,Returned
774,774,2022-08-05,,DHL,Returned
775,775,2023-12-12,,UPS,Delivered
776,776,2023-12-24,,UPS,Delivered
777,777,2023-01-18,,USPS,Delivered
778,778,2023-11-16,,UPS,Returned
779,779,2023-06-12,,UPS,Returned
780,780,2023-01-02,,UPS,Delivered
781,781,2022-07-10,2023-06-30,DHL,Delivered
782,782,2022-09-01,,USPS,Delivered
783,783,2023-10-16,,UPS,In Transit
784,784,2023-07-03,,UPS,Delivered
785,785,2023-02-09,,UPS,Delivered
786,786,2022-03-05,,FedEx,Delivered
787,787,2022-02-12,,DHL,In Transit
788,788,2022-07-27,,USPS,In Transit
789,789,2022-01-19,,UPS,Returned
790,790,2022-10-13,,DHL,Delivered
791,791,2022-11-07,,UPS,Delivered
792,792,2022-08-31,,USPS,Returned
793,793,2023-02-03,,USPS,Delivered
794,794,2023-10-24,,FedEx,Returned
795,795,2022-03-26,,FedEx,Delivered
796,796,2023-08-11,,FedEx,Delivered
797,797,2023-08-12,,FedEx,Delivered
798,798,2022-11-26,,UPS,Returned
799,799,2022-04-24,,DHL,Returned
800,800,2023-04-18,,UPS,Returned
801,801,2022-03-11,,FedEx,Returned
802,802,2022-12-23,2023-03-19,FedEx,Returned
803,803,2022-06-17,2023-12-17,UPS,In Transit
804,804,2022-08-05,,UPS,Returned
805,805,2023-08-09,,DHL,Delivered
806,806,2022-04-07,,DHL,In Transit
807,807,2022-01-25,2023-07-08,USPS,In Transit
808,808,2022-06-03,,DHL,In Transit
809,809,2023-10-22,,DHL,In Transit
810,810,2023-08-16,2023-10-22,FedEx,Returned
811,811,2022-06-22,2023-09-28,FedEx,Delivered
812,812,2023-08-25,,USPS,Returned
813,813,2022-12-24,,USPS,Returned
814,814,2023-11-12,2023-06-24,DHL,In Transit
815,815,2022-01-26,,DHL,Returned
816,816,2022-04-06,,USPS,In Transit
817,817,2022-11-08,,USPS,Returned
818,818,2022-07-24,,FedEx,In Transit
819,819,2023-05-06,,USPS,In Transit
820,820,2022-10-12,,FedEx,In Transit
821,821,2023-11-02,,FedEx,In Transit
822,822,2023-06-09,,USPS,Returned
823,823,2022-07-18,,USPS,Returned
824,824,2022-03-01,,DHL,Delivered
825,825,2023-09-20,,DHL,Delivered
826,826,2022-07-22,,FedEx,In Transit
827,827,2022-01-07,,FedEx,Delivered
828,828,2023-08-15,,USPS,Delivered
829,829,2023-03-03,,UPS,In Transit
830,830,2023-04-28,,UPS,In Transit
831,831,2022-03-27,,USPS,In Transit
832,832,2022-08-05,,FedEx,Delivered
833,833,2023-12-06,,FedEx,In Transit
834,834,2023-09-01,,UPS,Delivered
835,835,2023-05-28,,DHL,In Transit
836,836,2022-04-07,,FedEx,In Transit
837,837,2023-09-17,,USPS,Returned
838,838,2022-04-29,,FedEx,Returned
839,839,2022-05-30,2023-07-25,FedEx,In Transit
840,840,2023-02-13,2024-01-16,DHL,Returned
841,841,2022-02-20,,UPS,Returned
842,842,2023-10-12,,DHL,Returned
843,843,2022-06-05,2023-09-09,USPS,Returned
844,844,2022-06-06,2023-07-06,USPS,Delivered
845,845,2022-04-30,,DHL,Returned
846,846,2022-08-02,,USPS,In Transit
847,847,2022-06-12,,USPS,Returned
848,848,2022-05-02,,FedEx,In Transit
849,849,2023-12-06,,USPS,Delivered
850,850,2023-12-20,,FedEx,In Transit
851,851,2023-04-18,,USPS,In Transit
852,852,2023-02-25,,UPS,Returned
853,853,2023-04-24,,DHL,In Transit
854,854,2023-11-09,,UPS,In Transit
855,855,2022-05-24,,DHL,Delivered
856,856,2022-02-25,2023-03-09,FedEx,Delivered
857,857,2022-04-29,,UPS,Returned
858,858,2023-09-14,,DHL,Delivered
859,859,2023-11-22,,FedEx,Delivered
860,860,2022-04-03,,USPS,In Transit
861,861,2022-04-30,2023-02-27,USPS,Returned
862,862,2022-04-27,,FedEx,Returned
863,863,2023-01-28,,DHL,In Transit
864,864,2023-02-18,,FedEx,Delivered
865,865,2022-04-19,,DHL,Delivered
866,866,2022-05-14,,DHL,Delivered
867,867,2022-07-06,,DHL,Returned
868,868,2022-02-13,,USPS,In Transit
869,869,2022-05-05,,DHL,In Transit
870,870,2023-09-26,,FedEx,Delivered
871,871,2022-02-03,,USPS,Returned
872,872,2023-04-04,,DHL,In Transit
873,873,2022-05-21,,USPS,Delivered
874,874,2022-12-19,2023-02-09,USPS,Delivered
875,875,2023-11-10,2024-01-20,DHL,In Transit
876,876,2023-06-27,,DHL,In Transit
877,877,2023-03-26,,FedEx,In Transit
878,878,2022-09-13,,USPS,Returned
879,879,2022-07-23,,UPS,Delivered
880,880,2023-10-01,,USPS,In Transit
881,881,2022-08-09,,DHL,Returned
882,882,2022-02-08,,UPS,Returned
883,883,2022-10-29,,UPS,In Transit
884,884,2023-08-10,,DHL,In Transit
885,885,2022-07-18,,USPS,In Transit
886,886,2023-03-19,,UPS,In Transit
887,887,2023-01-26,,UPS,Returned
888,888,2022-12-13,,USPS,In Transit
889,889,2022-08-03,,DHL,Delivered
890,890,2023-07-05,2023-03-06,USPS,Delivered
891,891,2022-01-15,,USPS,In Transit
892,892,2023-11-09,,FedEx,In Transit
893,893,2022-07-04,2023-07-31,UPS,Returned
894,894,2023-04-13,,DHL,Delivered
895,895,2023-10-30,,DHL,Delivered
896,896,2023-11-14,,UPS,Returned
897,897,2022-11-06,,UPS,In Transit
898,898,2023-06-19,,UPS,Returned
899,899,2022-04-18,2023-07-31,DHL,Returned
900,900,2022-06-04,,USPS,Delivered
901,901,2022-10-17,,USPS,Returned
902,902,2022-07-01,2024-01-26,DHL,Delivered
903,903,2022-04-14,,USPS,Delivered
904,904,2022-04-04,,FedEx,Returned
905,905,2022-10-20,,FedEx,Returned
906,906,2022-01-25,,DHL,In Transit
907,907,2023-07-27,,USPS,Delivered
908,908,2023-12-02,,FedEx,Returned
909,909,2023-02-10,2023-05-04,USPS,Delivered
910,910,2023-10-04,,UPS,Returned
911,911,2023-06-23,,USPS,Returned
912,912,2022-05-25,,FedEx,In Transit
913,913,2022-12-13,,FedEx,In Transit
914,914,2022-01-10,,DHL,In Transit
915,915,2023-08-15,,DHL,Returned
916,916,2023-11-13,2023-07-02,UPS,In Transit
917,917,2022-12-02,,FedEx,Delivered
918,918,2022-05-19,,DHL,Delivered
919,919,2022-06-04,,DHL,Returned
920,920,2023-09-04,,DHL,In Transit
921,921,2022-10-22,,UPS,Returned
922,922,2023-01-21,2023-10-24,UPS,Returned
923,923,2022-05-13,2023-08-25,FedEx,Delivered
924,924,2022-01-19,,UPS,In Transit
925,925,2023-08-30,,FedEx,Delivered
926,926,2022-07-19,,FedEx,In Transit
927,927,2023-12-20,2023-09-25,FedEx,In Transit
928,928,2023-01-12,2023-07-16,DHL,Returned
929,929,2022-12-26,,USPS,In Transit
930,930,2023-01-26,,DHL,In Transit
931,931,2022-03-10,,DHL,Returned
932,932,2023-11-03,,UPS,Delivered
933,933,2022-01-03,,DHL,Delivered
934,934,2022-08-09,,FedEx,Delivered
935,935,2023-11-15,,USPS,In Transit
936,936,2023-08-07,,UPS,In Transit
937,937,2023-09-04,,USPS,Returned
938,938,2022-12-21,,UPS,Returned
939,939,2022-05-13,2023-07-09,DHL,Returned
940,940,2023-12-14,,DHL,Delivered
941,941,2023-08-22,,DHL,In Transit
942,942,2023-05-25,,DHL,Returned
943,943,2022-01-19,,UPS,In Transit
944,944,2022-04-11,2023-08-03,UPS,Returned
945,945,2022-08-24,,FedEx,Returned
946,946,2023-04-11,,UPS,Delivered
947,947,2022-05-03,,UPS,Delivered
948,948,2022-05-27,,DHL,In Transit
949,949,2022-10-11,,FedEx,In Transit
950,950,2022-07-16,,USPS,Returned
951,951,2023-03-12,,UPS,Delivered
952,952,2023-01-04,,USPS,In Transit
953,953,2023-07-18,,DHL,Delivered
954,954,2022-12-02,,DHL,In Transit
955,955,2023-07-08,,USPS,In Transit
956,956,2023-01-12,,USPS,Delivered
957,957,2023-02-02,,FedEx,In Transit
958,958,2022-11-12,,UPS,In Transit
959,959,2022-05-15,,UPS,Delivered
960,960,2022-08-07,,UPS,Delivered
961,961,2022-01-29,,UPS,In Transit
962,962,2022-09-24,2024-01-05,FedEx,In Transit
963,963,2022-03-19,2023-02-05,DHL,Delivered
964,964,2022-06-10,,USPS,In Transit
965,965,2022-01-28,,DHL,In Transit
966,966,2022-05-26,2023-12-30,FedEx,In Transit
967,967,2023-05-10,,UPS,Returned
968,968,2022-02-26,,DHL,Delivered
969,969,2023-03-10,,UPS,Returned
970,970,2022-05-08,2023-11-07,USPS,Returned
971,971,2023-01-07,,DHL,Returned
972,972,2023-09-22,,UPS,Returned
973,973,2022-06-16,,FedEx,In Transit
974,974,2023-05-07,,USPS,Returned
975,975,2022-08-26,,UPS,Returned
976,976,2023-07-26,,UPS,Delivered
977,977,2023-05-23,,FedEx,In Transit
978,978,2022-10-13,2023-09-04,USPS,In Transit
979,979,2022-03-04,,FedEx,Delivered
980,980,2022-06-21,,USPS,In Transit
981,981,2023-09-07,,UPS,In Transit
982,982,2023-09-28,,UPS,Delivered
983,983,2022-03-05,,USPS,In Transit
984,984,2023-03-31,2023-10-04,UPS,Returned
985,985,2022-03-30,,DHL,Returned
986,986,2023-03-19,,UPS,Returned
987,987,2023-03-14,,USPS,Delivered
988,988,2023-08-29,,DHL,In Transit
989,989,2022-01-24,,USPS,In Transit
990,990,2023-02-28,,DHL,In Transit
991,991,2022-08-23,,DHL,In Transit
992,992,2022-05-15,,FedEx,Delivered
993,993,2022-05-11,,FedEx,In Transit
994,994,2022-10-17,2024-01-18,DHL,Delivered
995,995,2023-06-29,,DHL,Returned
996,996,2023-10-29,2023-04-05,DHL,Delivered
997,997,2022-04-21,,FedEx,In Transit
998,998,2022-12-18,,FedEx,Delivered
999,999,2022-11-25,,FedEx,In Transit
1000,1000,2022-09-26,,DHL,Delivered
1001,1001,2022-06-13,,DHL,In Transit
1002,1002,2023-12-03,,USPS,Returned
1003,1003,2023-10-10,,UPS,Returned
1004,1004,2023-10-21,,UPS,Delivered
1005,1005,2022-01-09,,FedEx,Returned
1006,1006,2022-08-17,,FedEx,In Transit
1007,1007,2023-12-21,,UPS,Returned
1008,1008,2023-12-30,,FedEx,Returned
1009,1009,2022-10-21,,DHL,Returned
1010,1010,2022-02-04,,UPS,Returned
1011,1011,2022-09-14,,DHL,In Transit
1012,1012,2022-03-03,,UPS,Returned
1013,1013,2022-05-09,,UPS,Returned
1014,1014,2022-01-19,,FedEx,Delivered
1015,1015,2023-09-24,2023-11-06,DHL,In Transit
1016,1016,2023-01-08,2024-01-14,DHL,Delivered
1017,1017,2023-02-21,,USPS,Delivered
1018,1018,2023-05-25,,DHL,Delivered
1019,1019,2023-08-02,,DHL,Returned
1020,1020,2023-10-19,2023-12-26,FedEx,Returned
1021,1021,2023-04-09,2023-01-30,USPS,Delivered
1022,1022,2023-01-14,,DHL,In Transit
1023,1023,2023-03-11,,FedEx,In Transit
1024,1024,2022-11-13,,UPS,Delivered
1025,1025,2023-10-01,,DHL,In Transit
1026,1026,2022-03-09,,FedEx,Delivered
1027,1027,2023-01-16,,UPS,Returned
1028,1028,2023-03-31,,DHL,Returned
1029,1029,2023-08-29,,DHL,Returned
1030,1030,2023-11-26,,FedEx,In Transit
1031,1031,2022-12-24,,UPS,Delivered
1032,1032,2023-01-17,,UPS,In Transit
1033,1033,2022-10-20,,UPS,In Transit
1034,1034,2023-03-13,,UPS,Returned
1035,1035,2022-06-27,,DHL,In Transit
1036,1036,2022-09-11,,UPS,Delivered
1037,1037,2022-09-16,,FedEx,In Transit
1038,1038,2023-05-08,,FedEx,Returned
1039,1039,2022-04-20,,DHL,In Transit
1040,1040,2022-05-22,,FedEx,Delivered
1041,1041,2022-09-16,,USPS,In Transit
1042,1042,2023-04-19,,DHL,Delivered
1043,1043,2023-03-22,,USPS,Delivered
1044,1044,2022-01-04,,UPS,Returned
1045,1045,2022-04-25,,USPS,Returned
1046,1046,2022-02-16,,DHL,Returned
1047,1047,2023-07-24,,UPS,Returned
1048,1048,2022-03-03,,FedEx,Returned
1049,1049,2022-05-03,,DHL,Delivered
1050,1050,2023-06-12,,UPS,Delivered
1051,1051,2022-05-07,2023-09-12,DHL,Delivered
1052,1052,2022-02-10,,UPS,Delivered
1053,1053,2022-08-02,,DHL,In Transit
1054,1054,2022-01-29,,DHL,Delivered
1055,1055,2023-02-28,2023-05-14,DHL,Returned
1056,1056,2023-07-23,,DHL,Delivered
1057,1057,2022-08-25,,USPS,In Transit
1058,1058,2022-04-14,,UPS,In Transit
1059,1059,2023-04-07,,UPS,Returned
1060,1060,2023-02-14,,DHL,In Transit
1061,1061,2022-10-11,,DHL,In Transit
1062,1062,2022-04-04,,FedEx,Returned
1063,1063,2023-05-17,,UPS,Delivered
1064,1064,2022-06-16,,USPS,In Transit
1065,1065,2023-03-11,,UPS,In Transit
1066,1066,2023-06-14,,UPS,Delivered
1067,1067,2022-02-14,2023-03-07,UPS,Returned
1068,1068,2023-07-13,,FedEx,In Transit
1069,1069,2022-01-15,,USPS,In Transit
1070,1070,2023-06-15,,DHL,Returned
1071,1071,2022-04-11,,USPS,In Transit
1072,1072,2023-11-19,,DHL,Delivered
1073,1073,2023-01-12,2023-10-15,DHL,In Transit
1074,1074,2023-04-05,,USPS,In Transit
1075,1075,2022-04-21,,FedEx,In Transit
1076,1076,2022-06-02,2023-03-02,FedEx,Delivered
1077,1077,2023-08-31,2023-11-07,DHL,Delivered
1078,1078,2022-02-02,,FedEx,In Transit
1079,1079,2022-04-22,,FedEx,Delivered
1080,1080,2022-12-18,,FedEx,In Transit
1081,1081,2023-12-24,2023-11-29,FedEx,Returned
1082,1082,2022-03-05,2023-05-23,DHL,Returned
1083,1083,2023-04-21,,FedEx,In Transit
1084,1084,2022-03-29,2023-10-12,USPS,Returned
1085,1085,2022-07-21,2023-08-28,USPS,Delivered
1086,1086,2023-06-06,2023-04-11,DHL,In Transit
1087,1087,2022-02-14,,UPS,In Transit
1088,1088,2023-02-24,,FedEx,In Transit
1089,1089,2023-04-10,,USPS,In Transit
1090,1090,2022-04-16,,UPS,In Transit
1091,1091,2022-09-11,2023-12-09,USPS,Returned
1092,1092,2022-02-26,,USPS,Delivered
1093,1093,2023-04-20,,UPS,Returned
1094,1094,2022-08-24,,FedEx,Delivered
1095,1095,2022-12-08,,DHL,Delivered
1096,1096,2022-03-24,,DHL,Delivered
1097,1097,2022-02-19,2023-05-23,DHL,Delivered
1098,1098,2022-10-23,,FedEx,Delivered
1099,1099,2023-01-06,,FedEx,In Transit
1100,1100,2023-06-29,,USPS,In Transit
1101,1101,2022-10-11,,DHL,In Transit
1102,1102,2023-05-20,,DHL,In Transit
1103,1103,2022-11-05,,USPS,Returned
1104,1104,2022-07-25,,USPS,Returned
1105,1105,2023-02-16,,UPS,In Transit
1106,1106,2022-06-30,,UPS,In Transit
1107,1107,2022-04-28,,FedEx,Delivered
1108,1108,2023-12-23,,DHL,Delivered
1109,1109,2022-07-22,,USPS,Delivered
1110,1110,2022-01-27,2023-09-09,DHL,In Transit
1111,1111,2022-01-19,,FedEx,In Transit
1112,1112,2023-08-03,,DHL,Returned
1113,1113,2023-03-23,,USPS,Delivered
1114,1114,2022-07-07,,USPS,Delivered
1115,1115,2022-12-25,,USPS,Returned
1116,1116,2023-06-30,,FedEx,Delivered
1117,1117,2023-06-26,,USPS,Delivered
1118,1118,2023-11-25,,UPS,In Transit
1119,1119,2022-12-31,,USPS,Returned
1120,1120,2023-04-04,2023-03-03,DHL,Returned
1121,1121,2023-03-14,,USPS,Delivered
1122,1122,2023-12-23,,USPS,Returned
1123,1123,2023-03-17,,DHL,Delivered
1124,1124,2023-09-04,,FedEx,Delivered
1125,1125,2022-09-18,,FedEx,In Transit
1126,1126,2023-05-25,,FedEx,In Transit
1127,1127,2022-02-01,,FedEx,Delivered
1128,1128,2022-07-30,,USPS,Returned
1129,1129,2022-05-05,,USPS,Returned
1130,1130,2023-07-30,,UPS,In Transit
1131,1131,2022-01-07,,FedEx,Delivered
1132,1132,2022-12-09,,DHL,Delivered
1133,1133,2022-07-24,2023-07-02,DHL,In Transit
1134,1134,2023-11-20,,DHL,Delivered
1135,1135,2022-07-26,,DHL,In Transit
1136,1136,2023-09-15,,UPS,Delivered
1137,1137,2023-02-18,,UPS,Returned
1138,1138,2022-06-11,,UPS,In Transit
1139,1139,2023-03-28,,FedEx,Delivered
1140,1140,2022-09-19,,USPS,Delivered
1141,1141,2023-03-25,,DHL,In Transit
1142,1142,2023-02-09,,DHL,Delivered
1143,1143,2023-03-25,,UPS,Delivered
1144,1144,2022-06-03,,FedEx,Delivered
1145,1145,2022-03-23,,UPS,In Transit
1146,1146,2022-12-29,,DHL,Returned
1147,1147,2023-08-24,,DHL,Delivered
1148,1148,2022-03-08,,UPS,In Transit
1149,1149,2023-06-23,,DHL,In Transit
1150,1150,2022-09-05,,USPS,Delivered
1151,1151,2022-05-23,,USPS,In Transit
1152,1152,2023-12-19,,UPS,Delivered
1153,1153,2023-05-03,,USPS,In Transit
1154,1154,2022-01-21,,USPS,Returned
1155,1155,2022-02-03,,UPS,Returned
1156,1156,2022-03-01,,UPS,Returned
1157,1157,2022-10-01,,UPS,Returned
1158,1158,2023-02-18,,USPS,Returned
1159,1159,2023-03-02,,DHL,Returned
1160,1160,2023-03-13,,FedEx,Returned
1161,1161,2022-04-14,,DHL,Delivered
1162,1162,2022-11-16,,UPS,Delivered
1163,1163,2022-12-06,,DHL,Delivered
1164,1164,2023-10-05,,FedEx,In Transit
1165,1165,2023-08-28,,DHL,In Transit
1166,1166,2022-01-27,,UPS,Returned
1167,1167,2022-03-12,2023-07-14,FedEx,Returned
1168,1168,2022-05-01,,USPS,In Transit
1169,1169,2022-02-22,,DHL,Returned
1170,1170,2023-04-04,,USPS,In Transit
1171,1171,2023-08-27,,USPS,Returned
1172,1172,2023-05-14,,FedEx,Returned
1173,1173,2023-11-15,,USPS,Returned
1174,1174,2023-04-25,2023-08-04,USPS,In Transit
1175,1175,2022-05-09,,DHL,Returned
1176,1176,2022-09-17,,FedEx,In Transit
1177,1177,2022-02-09,,UPS,Returned
1178,1178,2022-01-22,,UPS,Delivered
1179,1179,2023-11-03,2023-11-18,FedEx,Delivered
1180,1180,2022-09-27,2024-01-27,USPS,In Transit
1181,1181,2023-08-24,,DHL,Delivered
1182,1182,2022-08-31,,USPS,Delivered
1183,1183,2023-07-12,2023-11-25,UPS,Returned
1184,1184,2023-07-21,,DHL,Returned
1185,1185,2022-03-12,,FedEx,Returned
1186,1186,2023-08-01,,USPS,In Transit
1187,1187,2023-12-19,,USPS,Returned
1188,1188,2023-12-27,,DHL,Returned
1189,1189,2023-10-10,,USPS,In Transit
1190,1190,2023-12-16,,FedEx,Returned
1191,1191,2022-10-05,,DHL,Delivered
1192,1192,2023-08-12,,FedEx,Returned
1193,1193,2022-01-05,,FedEx,In Transit
1194,1194,2022-11-20,,FedEx,In Transit
1195,1195,2022-09-14,,FedEx,Delivered
1196,1196,2023-11-16,,USPS,Returned
1197,1197,2023-12-27,,DHL,Delivered
1198,1198,2022-03-10,,USPS,Returned
1199,1199,2022-11-22,,UPS,In Transit
1200,1200,2022-06-27,,FedEx,In Transit
1201,1201,2022-02-14,,FedEx,Delivered
1202,1202,2022-09-20,,UPS,In Transit
1203,1203,2023-09-19,,UPS,In Transit
1204,1204,2023-09-17,,FedEx,Returned
1205,1205,2023-05-30,,USPS,Delivered
1206,1206,2022-02-09,,USPS,Delivered
1207,1207,2023-08-28,,FedEx,Returned
1208,1208,2022-11-02,,DHL,Returned
1209,1209,2023-10-26,,UPS,Delivered
1210,1210,2023-09-06,,USPS,In Transit
1211,1211,2023-05-25,,DHL,Delivered
1212,1212,2023-02-10,2023-11-27,FedEx,Returned
1213,1213,2023-09-14,,FedEx,Delivered
1214,1214,2023-06-27,,USPS,In Transit
1215,1215,2023-05-21,,USPS,Delivered
1216,1216,2023-10-18,2023-05-06,FedEx,Delivered
1217,1217,2022-08-19,,USPS,In Transit
1218,1218,2023-10-27,,USPS,In Transit
1219,1219,2022-03-09,,USPS,In Transit
1220,1220,2022-07-24,,FedEx,In Transit
1221,1221,2023-04-21,,UPS,Returned
1222,1222,2023-08-29,,DHL,Delivered
1223,1223,2023-03-27,,UPS,Delivered
1224,1224,2023-12-04,,FedEx,Delivered
1225,1225,2022-05-05,,DHL,Delivered
1226,1226,2023-03-02,,FedEx,Delivered
1227,1227,2023-01-28,,UPS,Returned
1228,1228,2023-09-11,,FedEx,Returned
1229,1229,2023-07-25,,USPS,Delivered
1230,1230,2022-10-28,2023-06-03,USPS,Delivered
1231,1231,2022-04-16,,UPS,Delivered
1232,1232,2023-02-26,,USPS,Returned
1233,1233,2023-01-28,,UPS,Delivered
1234,1234,2022-04-13,,FedEx,In Transit
1235,1235,2022-06-03,,FedEx,Returned
1236,1236,2022-08-11,,UPS,In Transit
1237,1237,2023-05-13,,DHL,In Transit
1238,1238,2022-10-22,,UPS,In Transit
1239,1239,2022-02-21,2023-12-20,DHL,Returned
1240,1240,2023-05-13,,UPS,In Transit
1241,1241,2023-05-08,,FedEx,Delivered
1242,1242,2023-08-09,,USPS,Delivered
1243,1243,2022-10-01,,UPS,In Transit
1244,1244,2022-09-13,,DHL,Returned
1245,1245,2022-08-28,,USPS,Delivered
1246,1246,2022-06-29,,DHL,Returned
1247,1247,2022-11-28,,DHL,Delivered
1248,1248,2023-03-25,,DHL,Returned
